"","name","n","lat.50","lon.50","temp.50","trange.50","p.50","seasonp.50","delta.lat","delta.lon","delta.temp","delta.trange","delta.p","delta.pseason","pixelsum","Amazonia","Cerrado","Caatinga","MataAtlantica","Pampa","Pantanal"
"176","Dilodendron bipinnatum",155,-16.14556,-50.0804,243,175,1343,76,10.199196,19.476028,49.3,52.3,726.8,46.6,155,4,0,84,10,0,12
"177","Diospyros apeibocarpos",2,-18.41362,-39.720395,241,128.5,1369,34,0.018576000000003,0.0332909999999984,0,0.899999999999977,23.3999999999996,1.8,2,0,0,0,1,0,0
"178","Diospyros hispida",305,-15.86667,-48.16,235,172,1445,76,15.32461,17.739774,69.8,54.8,943.8,44.6,305,15,14,230,20,0,9
"179","Diploon cuspidatum",62,-15.369445,-46.27,238.5,148.5,1735.5,46,22.1144955,31.050473,81.65,89.75,1862.4,51.85,62,3,0,0,38,0,0
"180","Discocarpus pedicellatus",6,-15.4935,-39.558055,234,117,1132,25,6.699455,2.348135,17.75,42.5,1005.75,25.5,6,0,0,0,5,0,0
"181","Duguetia microphylla",2,-22.269585,-42.73597,189,168,1581,59.5,0.485253,1.23474599999999,5.39999999999998,3.60000000000002,255.6,0.900000000000006,2,0,0,0,2,0,0
"182","Duguetia pohliana",3,-22.53222,-42.34611,231,144,1105,47,0.139194,0.127628999999999,0.900000000000006,5.40000000000001,49.5,3.6,3,0,0,0,3,0,0
"183","Duguetia riedeliana",5,-9.65944,-39.01056,234,136,981,60,17.066748,5.068,16.6,51.6,574.4,43.6,5,0,3,0,1,0,0
"184","Duguetia sessilis",8,-22.25,-42.341665,232.5,144.5,1226.5,48,4.241765,3.3022865,32.95,50.75,576.45,31.75,8,0,0,0,6,0,0
"185","Ecclinusa ramiflora",171,-11.38553,-54.9644,246,130,1874,48,27.626245,37.799935,87.5,101,2889,55.5,171,37,1,4,60,0,2
"186","Endlicheria glomerata",29,-19.44,-42.39181,231,172,1264,74,9.72994799999999,8.550122,51.6,54.2,589,40.2,29,1,0,7,21,0,0
"187","Endlicheria paniculata",606,-23.03815,-49.00295,202,177,1517,44,24.709555,34.023065,92.75,91.5,1399.5,64,606,13,0,74,379,4,0
"188","Enterolobium glaziovii",13,-11.75,-63.42,244,133,1804,48,27.700776,27.127102,72.1999999999999,55.8,2294.4,31.8,13,0,0,0,6,0,0
"189","Eriotheca candolleana",51,-18.17294,-46.89861,218,165,1431,75,8.48766,12.91169,61.5,55,761.5,45.5,51,0,0,25,25,0,0
"190","Eriotheca macrophylla",112,-13.83089,-41.104445,243,118.5,1668.5,40,20.4530455,36.499141,67.45,59.45,2143.85,54.8,112,1,9,1,43,0,0
"191","Eriotheca pentaphylla",25,-20.87,-42.5,228,163,1313,48,11.45943,7.309574,66.8,83.1999999999999,1580.4,51.8,25,0,1,1,19,0,0
"192","Erythrina speciosa",71,-22.91444,-47.0608,204,173,1513,45,16.409845,17.47764,80,74,1245,60,71,0,0,14,43,2,0
"193","Erythrina verna",69,-19.08333,-46.67736,223,167,1440,66,14.914962,26.884434,80,47.2,837.8,36.4,69,6,1,25,32,0,1
"194","Erythroxylum citrifolium",785,-3.13389,-59.4833,246,122,2044,53,29.975306,45.115624,75.8,92.8,2486.2,59.8,784,121,15,36,182,0,1
"195","Erythroxylum cuspidifolium",88,-22.54111,-43.037045,217.5,159,1499,41,15.170114,10.727421,72.3,88.3,1394.1,48.3,88,1,2,1,68,0,0
"196","Erythroxylum deciduum",408,-21.03611,-48.529875,206.5,180,1454,66,17.656519,13.1746155,89.3,72.95,731.9,74,408,3,12,184,166,5,7
"197","Erythroxylum passerinum",194,-12.755275,-38.54764,246,118.5,1309,53,15.350769,7.03301,37,79.05,1365.2,50.35,194,0,17,1,119,0,0
"198","Erythroxylum pulchrum",80,-20.32514,-41.26611,228.5,144,1248,50,16.3755745,13.7432894999998,45.55,73.1,1422,64.1,80,0,14,1,43,0,0
"199","Eschweilera ovata",429,-11.50358,-39.03444,246,118,1528,53,17.932694,17.06638,42,58.1999999999999,1293.6,65,429,56,23,11,269,0,0
"200","Esenbeckia grandiflora",579,-20.85528,-47.46667,214,164,1446,43,22.453267,20.684275,82.1,104,1121.6,63,579,15,58,36,353,5,0
"201","Eugenia arenaria",16,-22.494445,-41.956945,228,128,1096,40,9.8831275,3.9401375,33,64.25,780.75,43.5,16,0,1,0,11,0,0
"202","Eugenia astringens",159,-15.89917,-39.46667,242,128,1372,44,18.388498,13.27011,54,79.2,1443,57.2,159,0,14,5,79,0,0
"203","Eugenia batingabranca",10,-22.849015,-43.5025,203,166,1475,56.5,4.39011,5.004302,85.3,47.5,723.05,28.25,10,0,0,0,9,0,0
"204","Eugenia brasiliensis",138,-22.387635,-44.259015,207,168,1533,45,42.4055735,234.7617175,78.15,94.3,1388.3,70.15,138,0,1,11,84,3,0
"205","Eugenia candolleana",189,-11.74444,-39.08333,238,137,1257,54,15.712234,13.258232,62.6,83.2,1126,51.6,189,2,38,16,116,0,0
"206","Eugenia copacabanensis",33,-22.94778,-42.81861,213,153,1301,46,12.111596,9.47704599999999,78.9999999999999,72.4,1131,38.6,33,0,2,0,17,0,0
"207","Eugenia excelsa",123,-18.73333,-41.7,238,137,1429,51,25.970447,24.72011,78.8,80.9,1388.9,47.9,123,6,3,3,76,0,0
"208","Eugenia florida",964,-11.51,-61.373335,246,144,1726,55,30.5842085,36.9129155,82.8499999999999,96,2257.8,68,962,104,22,166,130,2,25
"209","Eugenia macahensis",6,-22.45986,-42.514025,229,161,1457,57.5,8.9501975,17.482785,77.75,24.5,427.25,20.5,6,1,0,0,5,0,0
"210","Eugenia magnifica",10,-22.25,-42.298055,231.5,148,1454,48,8.1530365,4.72852450000001,46.65,85.2,765.85,58.2,10,0,0,0,9,0,0
"211","Eugenia monosperma",29,-23.35264,-44.90389,220,167,1734,42,5.48816799999999,7.54666600000001,70.8,45.4,1530.4,27.6,29,0,0,0,21,0,0
"212","Eugenia neoglomerata",28,-22.95309,-46.966665,215,167.5,1631,46,18.487685,10.4781535,104.95,64.95,1122.15,42.95,28,2,0,1,24,0,0
"213","Eugenia oblongata",67,-22.58,-43.23333,220,162,1536,47,15.780388,11.820589,81.1,62.9,1444.5,40.6,84,0,2,2,69,0,0
"214","Eugenia pinhaesensis",17,-23.3799,-45.52,179,173,1723,54,1.62142,2.86226,70.2,26.6,590.4,25.4,NA,NA,NA,NA,NA,NA,NA
"215","Eugenia pisiformis",111,-19.95,-40.68139,230,149,1224,48,9.017495,5.8658,56.5,68.5,1417.5,41,111,0,2,2,89,0,0
"216","Eugenia prasina",97,-22.97556,-45.08351,211,168,1529,49,13.400928,9.92697199999999,85.2,56.2,1361.6,54.8,97,0,2,8,74,0,1
"217","Eugenia punicifolia",1419,-13.00139,-46.00722,234,151,1412,65,29.453643,31.530084,81,96,1729.2,61,1419,129,256,398,232,1,15
"218","Eugenia rostrata",36,-16.46207,-40.309445,233.5,125.5,1333.5,37.5,18.1338825,50.2736425,43.75,73.25,1347.5,45.25,36,0,4,1,22,0,0
"219","Eugenia speciosa",80,-23.36903,-48.3801,201,178,1436,41.5,14.4474615,17.530702,84.15,86.05,1294.4,59.25,80,0,0,7,49,4,0
"220","Eugenia splendens",56,-13.01264,-41.76736,204,161.5,939,62,10.531735,17.8541,72.5,60.75,935.75,42.5,56,2,40,9,3,0,0
"221","Eugenia stigmatosa",51,-26.29806,-48.59861,202,173,1572,36,7.12903,7.22625000000001,49.5,54.5,1182.5,42,51,0,1,1,33,0,0
"222","Eugenia subundulata",9,-22.25,-41.78677,203,159,1313,53,2.591448,3.41543399999999,84.8,35.8,678.8,25,9,0,0,0,8,0,0
"223","Eugenia sulcata",68,-21.189585,-43.020695,230,151,1317,43.5,19.6566895,9.220057,75.9,66.5,1236.7,46.55,68,1,0,5,46,0,0
"224","Eugenia supraaxillaris",25,-23.37376,-46.3615,193,170,1602,51,14.316502,8.13294,68,46.4,1517.4,33.4,25,0,1,1,21,0,0
"225","Eugenia umbelliflora",83,-20.24806,-40.55444,233,146,1451,43,20.351906,13.846627,58.6999999999999,75.8,1356.2,45.8,83,0,4,1,43,0,0
"226","Psidium guyanense",50,-9.654585,-36.43633,233.5,124,1380.5,62,14.7626475,8.0973285,65.55,77.65,841.55,21.1,NA,NA,NA,NA,NA,NA,NA
"227","Eugenia villae-novae",9,-22.5,-42.25,230,149,1250,47,1.932716,2.806338,14.2,17.6,539.6,11.4,9,0,0,0,7,0,0
"228","Eugenia xanthoxyloides",10,-22.593995,-42.932635,228.5,157.5,1367.5,46,0.519352999999999,1.2336155,21.75,28.65,490.55,20.75,10,0,0,0,8,0,0
"229","Euterpe edulis",160,-20.231785,-43.704945,215,159.5,1480.5,41.5,19.1300445,17.861302,69.1,121.15,1042,63.2,160,1,4,16,119,1,0
"230","Exostyles venusta",44,-19.32722,-40.05,240.5,133.5,1193.5,44,10.2858355,3.1859975,25.1,55.4,955.75,42.85,44,0,1,0,33,0,0
"231","Faramea coerulea",31,-14.48333,-39.09611,235,110,1604,19,17.529905,28.07615,73.5,76.5,1104,54,31,0,1,0,26,0,0
"232","Faramea multiflora",967,-3.9548,-71.36417,245,126,2422,44,32.948391,43.888063,81,82,2898.3,60,967,126,3,32,138,0,0
"233","Faramea pachyantha",24,-22.43333,-42.671385,211,167,1504,53,9.5734605,6.04713700000001,77.8,77.6,1267.1,43.25,24,0,0,0,19,0,0
"234","Ficus cestrifolia",86,-28.06389,-49.372775,191,181,1483,23,11.8621575,10.374915,61.5,73.75,694.5,50,86,0,2,2,47,20,0
"235","Ficus americana",74,-18.733195,-40.9739,240,141.5,1261,44.5,23.151916,18.0805055,47.75,81.4,1509.35,47.05,NA,NA,NA,NA,NA,NA,NA
"236","Ficus eximia",187,-20.42,-57.12916,227,183,1471,47,35.267807,31.611748,78,107.4,1725.8,60.4,187,12,2,14,41,1,1
"237","Ficus gomelleira",250,-13.00639,-47.91375,244,153,1567,57,28.1439895,34.768088,81,89.1,2400.95,69.55,250,33,36,30,66,0,5
"238","Ficus maxima",1120,8.487645,-78.185115,253,139,1981.5,55,35.91623,44.172037,83.05,120,3485.2,89,1120,85,0,4,1,0,3
"239","Ficus pulchella",47,-14.7,-44.24243,235,140,1695,44,23.697002,38.83666,56.8,88.1,2697.2,63,47,4,2,2,21,0,0
"240","Gallesia integrifolia",204,-17.667355,-53.00542,231,167.5,1301.5,54,17.0547155,33.4443665,71.4,84.7,1489.55,59.85,204,8,6,12,83,0,3
"241","Garcinia brasiliensis",177,-14.71708,-49.4204,245,146,1509,52,25.05837,35.937068,63.2,111.4,1918.2,61.2,177,11,7,14,52,0,17
"242","Geissospermum laeve",10,-19.404805,-40.574725,226.5,155.5,1279,51.5,4.0065985,1.87377600000001,38.85,49.75,484.1,39.8,10,0,0,0,8,0,0
"243","Genipa americana",1255,4.0333,-72.44861,253,136,1767,61,38.772681,55.919412,64,100,2680.5,80.3,1253,110,34,80,82,0,25
"244","Genipa infundibuliformis",10,-19.53639,-41.296805,227,162,1299.5,58,7.30928599999999,7.5944285,42.85,49.35,1126.95,35.4,10,0,0,0,8,0,0
"245","Geonoma pohliana",302,-18.158335,-43.00434,217.5,160,1463,54,15.582483,20.334997,73.95,87,1362.35,68,301,7,30,57,163,0,0
"246","Gordonia fruticosa",554,-12.9077,-66.45,187,148,1585,48,36.7607025,41.435947,152,98,2290.1,65,554,17,27,48,159,2,0
"247","Grazielodendron rio-docensis",10,-20.749585,-40.788195,236,141.5,1204,45.5,3.8209165,2.773599,15.3,37.35,468.25,19.2,10,0,0,0,7,0,0
"248","Guapira areolata",56,-15.985415,-47.86764,227.5,169,1425.5,60.5,11.65271,18.6565625,66.75,79,989.5,61.75,56,1,5,28,14,0,3
"249","Guapira hoehnei",4,-22.541665,-44.902915,220,164.5,1325,53.5,1.4261005,6.2983755,45.45,42.1,421.95,16.3,4,0,0,1,3,0,0
"250","Guapira opposita",810,-20.693035,-44.335555,215.5,162,1429,46,20.901792,20.35734,83.55,93,1472.8,68.55,810,16,56,71,511,17,8
"251","Guarea guidonia",1213,-4.69688,-63.54712,245,132,1717,52,40.609328,40.89979,76.4,94.4,2296.2,62.4,1213,100,27,157,201,0,12
"252","Guarea kunthiana",1188,-3.285915,-73.341665,239,127.5,2242.5,42,33.385079,38.6013809999999,116,102,2741.05,65,1188,110,2,76,114,0,0
"253","Guarea macrophylla",1278,-16.611945,-56.03879,228,160,1680,41,28.3624115,36.919737,86,105.45,2175.95,63,1278,85,12,94,410,12,8
"254","Guatteria australis",527,-23.35833,-46.76278,198,174,1519,43,13.258037,10.750422,79,88.7,1288.3,59.7,527,2,5,48,428,0,0
"255","Guatteria candolleana",21,-16.25,-39.17167,239,114,1509,27,8.11423,4.02507,57,78,1012,55,21,0,1,0,15,0,0
"256","Guatteria ferruginea",92,-16.38653,-42.23111,231,142,1458.5,48.5,27.4619195,34.440576,91.8,88.9,1791.4,64.7,92,2,0,1,67,0,0
"257","Guatteria campestris",2,-22.51611,-42.298055,231.5,146.5,1128.5,48,0.0289979999999979,0.0864990000000105,0.899999999999977,4.5,49.5,1.8,NA,NA,NA,NA,NA,NA,NA
"258","Guazuma crinita",69,-10.06666,-71.36666,254,142,1985,46,18.181376,36.146716,61,58.2,1979.2,42.2,69,9,0,0,12,0,0
"259","Guettarda sericea",81,-10.00389,-38.43389,237,138,768,58,8.88976,6.00492,45,57,837,67,81,0,64,1,14,0,0
"260","Guettarda viburnoides",591,-15.78342,-47.51669,237,164,1410,69,16.57598,25.55292,69,92.5,947,59,591,10,52,289,142,1,11
"261","Handroanthus chrysotrichus",194,-19.88286,-44.93458,212,166,1348.5,54,31.350984,33.224423,81.35,105.1,1097.8,66.35,194,0,14,24,114,3,5
"262","Handroanthus heptaphyllus",205,-23.11667,-54.21,219,190,1358,41,20.393328,20.077326,77.8,107.8,1011.8,61.8,205,0,11,20,66,4,14
"263","Handroanthus ochraceus",580,-12.33347,-56.75625,238,154,1427.5,73,36.380078,45.8990255,86,100.1,1895.2,62.05,580,16,39,161,63,0,8
"264","Handroanthus serratifolius",393,-10.4,-55.49653,250,147,1666,62,28.155554,35.497052,71.4,91.4,1960.4,63,393,62,26,75,47,1,1
"265","Handroanthus umbellatus",64,-22.77097,-46.768155,207,166.5,1406,48.5,20.7016125,13.177289,66.85,93.55,1177.95,60.7,63,0,4,8,44,1,1
"266","Hedyosmum brasiliense",315,-22,-47.83708,203,169,1546,60,14.555359,13.62532,77.6,56.6,1384.3,57.3,315,10,12,105,164,0,0
"267","Heisteria ovata",172,-10.581635,-50.067525,249.5,153,1687.5,72.5,24.1216705,32.265636,62.45,92.45,1901.45,67.45,172,46,8,69,11,0,0
"268","Heisteria perianthomega",92,-15.130775,-40.500985,233,136.5,1135.5,48,16.7522765,5.952173,51.45,71.5,1119.55,75.9,92,0,27,3,42,0,0
"269","Heisteria silvianii",117,-24.54,-47.99254,201,174,1600,43,11.712024,9.05961599999999,67.1999999999999,55.4,955.6,54.4,117,1,1,6,92,1,0
"270","Helicostylis tomentosa",546,-4.175,-65.53,251,119,2322,45,25.890595,38.39291,73,88.75,2147.75,56.75,546,139,2,4,78,0,0
"271","Henriettea saldanhaei",19,-20.78778,-40.66778,237,143,1128,47,5.26424999999998,3.69637999999999,19.3,41.4,486.099999999999,25.4,19,0,0,0,16,0,0
"272","Heteropterys leschenaultiana",55,-20.05917,-40.51528,231,149,1295,43,14.716498,15.39367,57.3,113,681.2,54.8,55,0,1,2,45,1,0
"273","Heteropterys nitida",85,-22.3,-43.025,213,162,1421,49,9.925722,8.934008,72.6,65.2,1027.6,56,85,0,1,7,71,0,0
"274","Hieronyma alchorneoides",669,-0.5,-73.25,250,122,2502,45,37.408528,40.87161,92.2,88,2869.6,61,669,45,2,33,77,1,1
"275","Himatanthus bracteatus",279,-10.65806,-39.8,245,119,1511,49,25.879507,39.927351,61.1,74.2999999999999,2406.3,58.1,279,19,31,7,139,0,0
"276","Himatanthus lancifolius",33,-15.16778,-41.96369,239,144,1492,47,21.666334,38.842172,47.2,71.6,2527.8,61,33,2,2,0,17,0,0
"277","Hirtella angustifolia",21,-22.5,-42.34611,229,146,1409,45,10.29833,8.84337,50,95,1533,55,21,0,0,2,16,0,0
"278","Hirtella gracilipes",390,-15.5436,-48.294165,238,176.5,1501,78,12.987084,18.509058,59.55,63,1239.55,35.1,390,47,8,274,25,0,4
"279","Hirtella hebeclada",163,-23.39367,-47.55,196,175,1518,45,12.870504,9.68542,74,58.5,942.5,65,163,2,1,17,130,1,0
"280","Hirtella triandra",588,8.540835,-75.920135,249,130.5,2177.5,55,36.122728,52.7066375,70,89,2847.2,56,588,48,1,1,30,0,0
"281","Hortia brasiliana",19,-13.70417,-41.3,212,158,1179,49,7.731172,6.227794,53.3999999999999,90.5,1404.9,70.5,NA,NA,NA,NA,NA,NA,NA
"282","Hydrogaster trinervis",28,-16.47672,-39.43236,241,121,1368,31.5,6.5243385,1.5185035,15.25,52.2,874.2,41.25,28,0,0,0,23,0,0
"283","Hyeronima alchorneoides",143,-14.18,-53.1735,239,147,1699,48,37.510388,44.598081,87.7,87.8,3315.4,61.8,143,4,3,17,51,0,1
"284","Hieronyma oblonga",85,8.94,-83.08,217,118,2739,52,26.81933,45.900166,115.8,48.4,2840.6,59.2,NA,NA,NA,NA,NA,NA,NA
"285","Hymenaea aurea",29,-16.26667,-40.07185,242,141,1294,51,16.189058,9.70097999999999,56.9999999999999,60,1374.2,75.6,29,2,3,2,20,0,0
"286","Hymenaea courbaril",1083,-6.65,-56.73,247,149,1514,70,40.279862,57.234213,75.8,95.8999999999999,2110,68.8999999999999,1083,120,160,178,110,0,13
"287","Hymenolobium janeirense",42,-19.31918,-41.931805,219,157,1271.5,53.5,16.3920995,12.0222665,41.9,75.9,1081.4,64.75,42,0,8,4,29,0,0
"288","Hyptidendron asperrimum",42,-20.26692,-43.40348,192.5,180,1451,77,5.439645,3.27712,48.9,36.8,703.9,34.9,42,0,0,5,37,0,0
"289","Ilex congonhinha",1,-20.13472,-43.45139,180,176,1526,81,0,0,0,0,0,0,1,0,0,0,1,0,0
"290","Ilex dumosa",277,-25.30968,-49.11194,197,182,1550,32,16.934568,15.628164,77.4,87,1163.4,71,277,1,25,12,160,10,0
"291","Inga capitata",662,-9.775,-56.01207,249,124,1918,50,24.770445,40.4297705,65,79,2224.5,62,662,153,17,10,195,0,0
"292","Inga edulis",902,-3.20611,-67.94028,246,125,2066.5,47,37.6757565,46.294445,89,93,2735.4,68,902,103,8,23,148,1,3
"293","Inga flagelliformis",72,-13.738055,-40.637935,242,128.5,1533.5,54,24.1487845,33.745757,64.25,79.8,1419.65,64.8,72,15,1,1,44,0,0
"294","Inga hispida",34,-19.80876,-40.549585,233,147,1236,51,8.0614545,5.98137999999999,80.15,60.7,748.849999999999,39.15,34,0,0,0,29,0,0
"295","Inga lanceifolia",18,-22.73486,-44.827385,177.5,171.5,1702,58,6.26222649999998,10.866452,89.65,42.1,689.15,27.65,18,1,0,0,16,0,0
"296","Inga laurina",788,-10.262085,-55.17741,243,141.5,1537,57,41.885101,63.2298245,74.65,103.65,2280.7,86.65,788,59,46,97,178,0,16
"297","Inga lenticellata",19,-22.43333,-42.99722,200,168,1488,56,12.155419,6.83248500000001,72.1999999999999,37.5,1361.4,25.5,19,1,2,0,14,0,0
"298","Inga leptantha",42,-19.79433,-40.53599,231.5,146.5,1216,51,9.54611199999999,3.5480275,44.8,76.2,500.2,53.8,42,1,0,0,41,0,0
"299","Inga marginata",156,-3.999995,-70.25,205,142,2031,33,38.9895175,38.072925,97.5,110.75,3007.75,65.25,1177,82,11,67,353,4,1
"300","Inga semialata",1021,-15.91666,-56.83333,222,163,1719,45,35.72628,37.7678,95,127,2547,69,NA,NA,NA,NA,NA,NA,NA
"301","Inga mendoncaei",9,-22.43611,-43.47611,189,168,1644,61,5.068022,4.366194,80,60.4,606.2,40,9,0,0,0,8,0,0
"302","Inga striata",329,-17.87361,-49.68333,206,164,1481,52,29.242118,39.01367,104.2,90.6,1830.6,59.6,329,9,10,15,160,0,2
"303","Inga tenuis",52,-15.178465,-39.53055,238,122.5,1561.5,48.5,11.1062275,7.3745365,115.1,87.7,1052.9,57.45,163,15,1,2,44,0,0
"304","Inga tenuistipula",111,-3.7,-73.5,253,115,2716,29,16.99124,15.379265,57,53,2113.5,41,NA,NA,NA,NA,NA,NA,NA
"305","Inga thibaudiana",921,-1.02899,-67.58,251,117,2373,49,30.24943,47.89076,57,93,3065,60,920,146,11,20,131,0,0
"306","Ixora gardneriana",49,-22.47,-45.76694,203,169,1395,67,19.939224,7.79893799999999,66.2,46.4,732,60.2,49,1,8,8,30,0,0
"307","Jacaranda macrantha",60,-20.36026,-43.33414,208.5,175.5,1383,64.5,13.110705,13.169987,88.2,101.15,761.15,67.1,60,0,2,6,45,1,0
"308","Jacaranda puberula",317,-24,-48.08333,200,177,1530,42,14.05217,13.789324,82,82.4,1064.4,62.2,317,0,10,41,227,2,0
"309","Jacaratia heptaphylla",48,-16.422915,-39.703605,232.5,119.5,1407,30,10.1462625,7.6275025,66.6,87.9,1275.75,57.9,48,0,1,2,38,0,0
"310","Jacaratia spinosa",292,-13.339995,-56.50833,232.5,157.5,1758.5,47.5,36.728,44.171042,85.9,121,2824.95,61.45,292,25,7,18,80,1,0
"311","Joannesia princeps",89,-19.32361,-40.79333,234,148,1250,52,11.20528,9.56534,52.8,74.8,663.2,66.8,89,0,1,9,67,0,0
"312","Kielmeyera excelsa",11,-22.86372,-43.2075,212,154,1360,47,2.241555,4.79223999999999,47.5,66.5,681,46.5,11,0,0,1,6,0,0
"313","Kielmeyera insignis",3,-22.43333,-42.25,231,170,1101,59,0.936251999999996,1.17024299999999,10.8,24.3,374.4,11.7,3,0,0,0,3,0,0
"314","Lacistema pubescens",146,-16.256015,-44.51972,234.5,143.5,1729,62,22.2314525,12.7536525,81.75,94,1541,51.5,146,61,1,6,70,0,0
"315","Lacunaria crenata",108,4.125555,-74.083,257,114,2675.5,44,24.436073,40.7770854999999,58.55,40.95,2875.05,54.95,108,21,0,0,6,0,0
"316","Lafoensia vandelliana",195,-16.7261,-51.87,225,179,1431,64,23.134296,29.200933,80.2,86.3,1362.8,64.6,195,13,14,59,26,1,3
"317","Lamanonia ternata",326,-22.508195,-47.58949,188,178,1514,57,15.94829,10.685295,72.5,69.5,1025.75,73,326,0,19,82,211,3,1
"318","Lecythis lanceolata",42,-19.40379,-42.41139,231,147.5,1349.5,49.5,27.4722335,15.74717,70.65,80.9,864.299999999999,74.8,42,0,1,4,31,0,0
"319","Lecythis lurida",171,-10.07889,-41.2,246,118,1466,61,20.60663,18.64954,49,75.5,1560.5,66,171,50,8,10,83,0,0
"320","Lecythis pisonis",222,-7.226945,-43.81667,254.5,114,1734,55,20.2155685,38.5088195,67.9,85.8,1784.65,66.95,222,67,3,17,88,0,0
"321","Libidibia ferrea",498,-8.389505,-39.10097,244,143,762.5,85,17.2747005,12.7349415,58.15,69.5999999999999,1387.45,71.15,498,23,359,25,70,1,3
"322","Licania heteromorpha",610,-0.878165,-63.693335,265,114,2475,43.5,16.7825,24.015225,49.55,45.55,1668,59,610,285,0,1,3,0,0
"323","Licania hoehnei",53,-22,-44.71337,209,172,1523,59,11.053338,18.732154,77.2,89.6,1086,71.4,53,1,1,8,37,0,0
"324","Licania kunthiana",229,-13.03333,-51.5,245,151,1719,62,31.141148,34.84334,75,93,2280.6,62,229,56,14,39,53,0,0
"325","Licania octandra",293,-4.887,-59.9,260,121,2124,55,27.102862,37.256008,62.4,76.2,1960,63.8,293,130,11,17,33,0,8
"326","Licaria armeniaca",163,-4.66667,-62.22,258,124,2193,44,30.420853,31.647566,100.7,83.9,1656.2,54,163,52,0,1,37,0,0
"327","Licaria bahiana",69,-15.32889,-39.4146,239,114,1396,26,13.263248,4.605612,47.4,66.4,1097.2,49.8,69,1,0,1,59,0,0
"328","Licaria guianensis",95,-1.75,-61.55692,259,116,2307,43,26.292715,36.699672,64.5,73.6,1955.9,50.3,95,26,1,3,10,0,0
"329","Lonchocarpus cultratus",166,-22.541665,-46.6098,208,180.5,1402,49,15.576285,14.1724575,75.5,82,1125.5,65,166,1,9,23,118,0,2
"330","Luehea conwentzii",7,-22.5309,-42.88333,213,171,1595,46,5.921972,7.73812,29.5,32,875.5,18.8,7,0,0,0,6,0,0
"331","Luehea divaricata",506,-24.384065,-51.614165,208,193,1466,33,18.00027,16.8181075,81.5,98,717.5,73,506,1,7,92,228,17,5
"332","Luehea grandiflora",348,-19.4054,-47.637385,227,176,1377,67,11.6344135,20.8524875,73.9499999999999,53,898.549999999999,49.65,347,7,28,136,120,0,9
"333","Mabea angustifolia",3,-20.26333,-43.37611,231,178,1340,71,1.915974,8.597475,36,13.5,340.2,19.8,NA,NA,NA,NA,NA,NA,NA
"334","Mabea fistulifera",328,-14.75028,-51.128895,240,182,1481,69,14.8194155,25.4560315,71,64.3,1107,37,331,68,4,103,110,0,2
"335","Machaerium aculeatum",8,-14.96361,-41.178885,242.5,120.5,1490,59,23.233803,37.637742,44.8,72.85,1208.65,59.7,139,4,8,34,59,0,6
"336","Machaerium isadelphum",894,-14.56444,-48.947635,237,154,1411,58,39.538381,52.565693,81.35,101,1947.55,70,762,20,58,125,217,0,26
"337","Machaerium acutifolium",461,-15.1125,-48.19333,232,169,1366,71,18.21439,24.19694,69,71,1117,59,461,15,99,225,44,1,5
"338","Machaerium brasiliense",186,-19.47318,-44.29236,213.5,172,1319.5,63,14.8616675,16.9655125,87.5,79,1065,62,186,8,25,48,100,0,1
"339","Machaerium cantarellianum",37,-22.43333,-42.59139,207,163,1424,53,4.912276,7.336566,72.8,41.4,689.2,26.8,37,0,0,0,37,0,0
"340","Machaerium firmum",4,-22.913475,-43.027395,230,144.5,1257,37,0.383167,0.201436500000007,22.7,28.25,421.95,21,4,0,0,0,2,0,0
"341","Machaerium incorruptibile",14,-22.59068,-41.948615,231,144.5,1062,43,7.897109,3.01641100000001,15.5,48.85,465.9,40,14,0,1,0,11,0,0
"342","Machaerium lanceolatum",55,-21.04333,-43.12222,232,145,1272,47,31.913261,37.517416,90.2,105.9,1326.2,51.3,55,0,0,8,22,0,1
"343","Machaerium legale",9,-22.55028,-43.99667,189,173,1499,59,6.61161,8.419726,46.8,34.8,500.4,51.6,9,0,0,0,9,0,0
"344","Machaerium leucopterum",20,-15.133055,-42.087775,228,161.5,916,60,10.521693,4.87343299999999,43.35,74.75,775.150000000001,64.65,20,0,6,4,7,0,0
"345","Machaerium nyctitans",188,-22.50581,-46.13675,199,177,1441.5,59.5,12.365723,27.926001,69.6,84.6,1029.9,62.65,188,1,4,20,135,0,0
"346","Machaerium oblongifolium",59,-22.24965,-42.86583,219,159,1269,54,11.516326,8.138025,63.3999999999999,74.2,982.4,68.5,59,0,5,2,47,0,0
"347","Machaerium obovatum",4,-22.86203,-42.004575,229.5,116,876.5,32,0.0489640000000051,0.238132499999999,1.85000000000002,8.24999999999999,68.9999999999999,3.7,4,0,0,0,1,0,0
"348","Machaerium paraguariense",104,-25.102155,-53.283635,215.5,194,1467,31,13.794057,11.285846,84.7,75.25,728.35,66,104,1,1,14,44,0,3
"349","Machaerium pedicellatum",25,-18.90703,-40.73472,233,150,1191,52,10.298456,22.22546,41.6,79,749.6,44.6,25,0,3,0,15,0,0
"350","Machaerium stipitatum",184,-23.417385,-49.608365,202,190,1423.5,37.5,14.496278,14.691878,70,78.7,1004.9,72.85,184,0,4,27,125,5,1
"351","Maclura tinctoria",1178,5.566415,-74.804435,244.5,162,1359,63,47.065017,58.2424605,85,130.15,2153.35,82,1177,35,33,75,140,1,9
