"","name","n","minlat","lat.05","lat.50","lat.95","maxlat","minlon","lon.05","lon.50","lon.95","maxlon","mintemp","temp.05","temp.50","temp.95","maxtemp","trangemin","trange.05","trange.50","trange.95","trangemax","minp","p.05","p.50","p.95","maxp","seasonpmin","seasonp.05","seasonp.50","seasonp.95","seasonpmax"
"103","Citronella paniculata",157,-35.3869,-27.729611,-24.02022,-15.15986,54.155348,-64.9208,-55.980666,-48.394722,-39.682889,-2.109,75,157.6,195,231,253,90,117.8,182,227.2,322,576,1149,1575,2062,2582,9,12.8,41,68,84
"104","Citrus reticulata",270,-36.858889,-21.4525831,20.23514,32.51705145,51.548322,-177.933333,-97.52070835,-72.619228,124.16365,177.083,63,133.35,211,265,290,71,101.45,185.5,309.55,397,21,654.65,1563.5,3586.29999999999,4791,8,21,62,98.55,135
"105","Clarisia racemosa",344,-20.6125,-16.5740795,-3.3749965,9.7996667,17,-96.5,-84.5255,-69.7922085,-55.65425,-39.016667,39,200.15,251,272,283,84,102,131,176,250,562,1194.45,2193,3649.95,4457,11,17,49,76,115
"106","Clusia lanceolata",74,-23.545,-23.3550255,-22.51545,-11.37645315,25.675,-80.268333,-47.6678244,-42.9833756517392,-40.05565285,-37.428889,163,163.65,211.5,241.7,274,97,131,164.5,182.35,188,581,738.4,1432.5,2344.3,2582,19,33.65,52,69,86
"107","Cnidoscolus oligandrus",1,-16.233333,-16.233333,-16.233333,-16.233333,-16.233333,-42.276944,-42.276944,-42.276944,-42.276944,-42.276944,228,228,228,228,228,186,186,186,186,186,882,882,882,882,882,89,89,89,89,89
"108","Coccoloba alnifolia",140,-24.066111,-22.93169475,-16.291667,-6.3775952,-0.685,-75.92444,-43.09743835,-40.0765345,-35.022769,-34.863056,176,208.75,242,256.1,260,95,106.9,131,174.1,193,576,791.55,1142,1789.65,2879,9,17.95,45,71.1999999999999,88
"109","Coccoloba declinata",76,-23.396333,-22.932222,-12.7,7.97884,10.7,-74.8318,-67.40928475,-40.0644845,-37.36529975,-34.995833,190,196,240.5,265.75,279,97,101.75,118.5,173.75,199,512,560,1539,3130.25,4097,10,10.75,42,69,91
"110","Coccoloba glaziovii",37,-27.619513999278,-25.5393449281852,-22.48222,-7.8332224,-1.08333,-57.11666,-52.4555528,-48.433333,-38.0300556,-34.863056,166,169.2,213,260.8,275,95,106.6,173,202.4,204,861,1136.2,1604,2584.4,2849,10,16.8,45,79.2,83
"111","Coccoloba mosenii",37,-24.883333,-24.5751666,-14.736389,-12.649167,-7.096389,-47.916667,-47.3753888,-39.568333,-39.082664,-35.2325,204,209,215,242.4,251,104,107,114,175.4,179,654,828,1157,2414.8,2526,10,10,24,60.4,67
"112","Coccoloba striata",99,-23.589444,-14.9934892,-7.839722,10.105,11,-77.328222,-66.440997,-39.7,-35.0007497,-34.990556,164,214.2,247,273,281,79,96.9,115,159.1,207,496,887.8,1613,2445.3,7438,10,16,56,82.2,89
"113","Coccoloba warmingii",39,-29.335833,-27.8575278,-23.454444,-11.6414422,-11.15,-73,-51.7794998,-46.7725,-40.3675556,-39.0490868076529,165,167.8,195,245.2,257,103,115,165,188.5,194,675,751.5,1402,2162.7,2849,12,20.3,46,74.6,88
"114","Coffea arabica",962,-43.716667,-23.64204165,9.14458,22.9289029,64.857437,-159.833333,-99.153333,-77.53553,145.6222941,177.95,-28,162.05,218,262,281,67,101.05,159,227,494,21,828.55,1665.5,3293.95,5451,7,20,63,100.95,125
"115","Copaifera lucens",38,-23.563333,-22.966111,-19.2317325,-13.872542,-10.0002,-45.497778,-43.39732825,-40.054306,-38.679792,-36.16,167,184.5,237.5,246.3,255,96,97,137,173.15,174,990,1104.25,1444.5,1994,2064,9,9,40,62.15,65
"116","Copaifera trapezifolia",72,-27.3958080951506,-27.05907515,-22.973078,-9.74795479999999,-8,-58.380441,-52.3950317,-45.3037725,-39.4633469,-36.4,167,174,200.5,237.5,254,102,131.1,177,195.45,204,681,1103.2,1549,2115.2,2509,18,22.55,49,70,86
"117","Cordia taguahyensis",153,-24.405556,-23.387079,-17.3448603941362,-5.2919998,-3.5,-48.3,-45.274451,-40.2733,-38.3071537851962,-36.2541,163,198.6,237,256,273,93,107,144,177,196,576,693.8,1203,2405,2582,10,18.6,48,86,105
"118","Cordia trichoclada",88,-23.783333,-23.3173057,-19.0556945,-12.62833345,-9.7525,-49,-45.0700346,-40.666389,-38.48916645,-36.6611,163,184.1,229,246,251,96,97,148,183.9,193,620,900.85,1245.5,2091.95,2849,10,10,45,73,84
"119","Cordiera concolor",415,-29.643889,-27.477,-22.394222,-11.1295832,-2.483333,-61,-56.86,-48.21361,-41.2070555,-37.013611,134,159,198,246,270,118,146,179,215.3,231,420,823.3,1439,1931.8,2525,8,19,58,87,97
"120","Couepia monteclarensis",11,-23.05,-22.775,-15.391667,-13.598611,-13.597222,-45.25,-44.9666665,-39.716667,-39.263728,-39.188056,154,158.5,215,237.5,243,102,106.5,120,187.5,193,1101,1103,1227,1914.5,2043,16,16,23,71,74
"121","Couepia schottii",18,-23.044722,-22.9424857,-19.732928,-15.0985863,-14.416667,-43.532778,-43.2564349650184,-40.2177195,-39.2233909,-39.083333,200,205.95,239.5,245,245,97,108.9,135.5,169.7,185,1013,1021.5,1242.5,1529.9,1994,17,17.85,40,60.95,72
"122","Couepia venosa",33,-23.985278,-23.7716279171079,-23.3025,-18.5933198,-18.419444,-47.2225,-46.5432773813375,-44.8,-39.7322132,-39.708889,163,167.2,207,240,241,129,131,165,182,185,1101,1173.4,1725,2586.8,2698,35,38,50,64,72
"123","Couratari asterotricha",17,-22.9056,-22.872096,-19.281667,-16.4226664,-16.38,-47.08676,-47.065992,-40.160278,-39.114,-39.05,193,196.2,241,243.2,244,114,114.8,146,184.8,188,1063,1077.4,1203,1534,1610,18,19.6,51,64.2,65
"124","Couratari macrosperma",100,-24,-21.39894465,-11.590002,-9.086,0.07416,-76.1,-70.2716665,-63.12,-39.72209,-39.25,36,230,249,264.05,267,113,120.95,149.5,184.1,204,576,1097.6,1744,2698,3255,15,27,57.5,70.15,98
"125","Coussapoa curranii",8,-22.964722,-22.9445052383354,-21.516453,-16.3073054,-15.17,-44.781667,-44.2307675414782,-41.791233,-39.62511115,-39.58,162,170.4,231,244.25,246,118,121.85,134,185.7,199,1105,1106.05,1301,1834.6,1906,25,27.1,38.5,67,74
"126","Coussapoa microcarpa",219,-30.271706,-29.4348615,-24.041222,-16.3141703,38.613056,-95.091667,-50.5165556,-47.876944,-39.9697036,-36.41667,131,165.8,205,241,247,102,130,170,195,385,935,1100.8,1575,2445.9,2698,9,11,42,70,84
"127","Coussarea hydrangeifolia",427,-24.066667,-22.3160769,-15.7834208090807,-7.2666621,-0.01667,-76.18333,-58.6180832,-48.37,-45.1938888,-39.409444,183,206,240,265.7,273,110,142,171,194,214,452,1159.4,1488,1916,3355,19,50,77,88,100
"128","Coussarea megistophylla",3,-22.5,-21.16839,-9.1839,7.6841097,9.558333,-79.541667,-79.0015003,-74.14,-45.439,-42.25,232,235,262,262.9,263,92,96.8,140,143.6,144,1101,1160.1,1692,3013.2,3160,41,41.6,47,51.5,52
"129","Coussarea nodosa",54,-24.339444,-23.2959457752847,-20.6478,-13.78416645,-7.836667,-48.016667,-45.18961,-42.1813665,-39.11366655,-35.006806,164,184.25,216.5,240.7,248,107,111,152.5,185.35,197,1068,1127.95,1314,1923.7,2525,10,16.65,48,71.35,82
"130","Coussarea triflora",12,-22.9069598238154,-22.6831319207169,-20.815540019284,-15.51000015,-15.216667,-68.01,-54.3687177008943,-42.021389,-39.81630595,-39.016667,201,205.95,230.5,243.45,244,108,120.65,145,187.45,188,1045,1075.8,1175.5,1635.05,1684,9,23.3,49.5,74.9,76
"131","Crateva tapia",1219,-28.61,-19.6386667,12.23333,21.634719,31.333333,-116.333333,-105.07397246898,-86.016667,-38.5741978,-34.932844,40,224,258,276,291,83,107,148,215,279,249,657.7,1341,3468,4857,12,29.9,69,113,123
"132","Cryptocarya micrantha",27,-24.547944,-24.5478914,-22.533333,-19.9014558,-19.285,-47.241194,-47.2411663,-43.0407567361808,-41.0297587,-40.441944,143,170.9,210,232,241,142,146.1,168,191.3,199,1101,1163,1460,2036,2110,42,42,53,80.8,86
"133","Cryptocarya moschata",160,-29.480833,-24.0247045,-22.48026,-15.56102725,-7.443972,-55.5025,-48.146916,-47.0593834851295,-42.0573891,-39.069028,147,173.9,197,230.05,260,144,156,183,190.15,208,877,1148.5,1385.5,1847.45,2509,8,46,69.5,78.05,91
"134","Cryptocarya riedeliana",14,-22.96666,-22.7059424,-17.547361,-9.26366415,-2.565667,-43.434444,-43.3253844,-41.378472,-39.309167,-39.016667,186,199.65,230,254.45,272,97,100.9,130,168,168,933,1042.2,1343.5,1941.8,2064,17,17.65,44,70.55,92
"135","Cryptocarya saligna",65,-24.883333,-24.6753436,-23.325278,-19.3363888,-19.074083,-47.916667,-47.8807,-45.068056,-40.5173892,-39.929142,144,163,201,239.4,242,131,142.2,167,188,193,1081,1217.2,1511,2080.4,2582,34,42.2,52,70,73
"136","Cupania concolor",7,-35.3869,-31.8570799,-22.606,-22.470083,-22.433333,-64.9208,-59.10281,-44.1389,-43.0246664,-42.833333,161,168.2,189,215.8,220,162,163.5,186,283.6,322,576,812.4,1499,1875.2,1955,48,48.9,59,71.7,72
"137","Cupania emarginata",156,-35.3869,-22.98124975,-19.55716,-12.925,9.08,-69.58,-44.403325,-40.2981945,-38.84250025,-36.38,161,195.75,241,247,276,97,103,137.5,182.75,322,576,928.5,1256,1737.75,2316,9,14.75,43,72.25,85
"138","Cupania furfuracea",39,-23.65,-23.3735371,-20.100556,-8.425,-3.833333,-58.5,-51.228,-42.28775,-39.5683297,-39.361389,163,166.6,214,260.6,270,111,120,155,180,183,400,1072.9,1315,2252.4,2310,23,23,51,64.5,79
"139","Cupania ludowigii",46,-23.473889,-23.35715275,-20.0908335,-8.461709,-8.196111,-46.871944,-46.62875,-42.375,-36.412951,-36.383333,147,150.25,200,229.5,241,126,130,172,192.25,200,696,752,1368.5,1804.75,1856,46,48.25,63,86,87
"140","Cupania oblongifolia",234,-35.3869,-25.60996615,-22.4776835,-8.7472247,-0.031071,-69.05,-53.3993386,-44.5744445,-36.41081185,-34.87481,147,172,221,247,270,92,103,163,192.35,322,576,1105,1606.5,2413.4,2924,9,10,46,73,85
"141","Cupania racemosa",214,-22.975556,-22.6155391011637,-17.051605,-7.7349628,-4.123611,-67.83,-43.99725,-39.7111055,-34.98430465,-34.820556,149,178.6,240,255.35,270,90,100.6,131,173.7,196,583,1067.05,1345.5,1924.6,2594,9,18,53,65,99
"142","Cupania schizoneura",3,-22.846667,-22.8152225,-22.532222,-22.4679719,-22.460833,-44.865,-44.6798333,-43.013333,-42.4128332,-42.346111,168,168.1,169,224.8,231,149,150.6,165,189.3,192,1156,1188.7,1483,1754.8,1785,49,50,59,69.8,71
"143","Cybianthus pastensis",37,-24.3878,-23.5546666,-22.6819,-14.495555,-13.411389,-56.09175,-55.7055552,-46.5503,-40.5369444,-40.529621,171,171.8,209,246,249,131,131,170,186.2,193,1150,1171,1345,1639.8,1946,35,35,58,77.2,79
"144","Cybistax antisyphilitica",288,-30.180833,-27.2389065973578,-18.65125,-5.94006665,-2.483333,-79.33333,-76.41666,-48.41666,-40.3107802,-35.8946855038795,82,181,219,255.65,271,87,134.35,172,210.65,282,158,835.8,1384.5,1821.55,2989,8,21.35,63,92.65,113
"145","Dahlstedtia pinnata",161,-28.168333,-27.586944,-25.166667,-22.455556,-12.9,-57.55,-52.515,-48.48,-43.263333,-42.5,147,163,195,227,256,131,154,178,215,224,1100,1347,1642,2436,2849,9,11,40,70,81
"146","Dalbergia foliolosa",114,-25.296111,-22.9632363,-19.3826945,-1.52916645000001,5.93333,-68,-63.85,-43.2918055,-39.061375,-39.033333,129,165,230.5,263.05,274,96,101,165.5,191.35,224,933,1137.9,1546,2125.15,3203,9,12.6,58.5,85.35,93
"147","Dalbergia frutescens",758,-30.953889,-28.4740997,-22.8651935,-3.5219555,52.45,-84.39,-72.2883295,-49.7118055,-39.28283305,13.2833,91,160,203,258,282,96,110.85,180,226,272,458,865,1570,2405,3704,5,10,37,78.15,115
"148","Dalbergia lateriflora",13,-26.999722,-26.3320836633878,-23.363889,-21.1927776,-19.981944,-49.7062215087586,-49.1674086035034,-44.775833,-41.4883332,-40.645833,174,174.6,209,232.4,233,131,138.8,171,199.4,221,1101,1188,1679,2033.8,2092,28,32.2,46,59.4,60
"149","Dalbergia nigra",156,-24.937222,-22.72,-19.3269445,-12.53968325,-10.596472,-53.420556,-47.87354125,-41.483333,-39.02499975,-38.426944,139,184.5,229,245,251,97,104.25,161.5,192.5,212,530,867.25,1263,1839.5,2160,10,17,61,87,88
"150","Daphnopsis martii",16,-23.416667,-23.40416675,-22.531528,-18.3733335,-13.579167,-47.9239,-45.81847525,-43.2371677735402,-40.32055575,-39.691389,174,177,195.5,232.25,233,109,125.5,169.5,180.75,192,1101,1196.25,1494,2568.5,2582,18,30.75,57.5,70.25,71
"151","Deguelia costata",23,-22.75,-21.5983127,-19.617222,-17.1981689,-16.0093333273577,-47.5,-45.4813329,-41.3181,-40.363748,-40.269444,205,205.5,233,243,247,141,149.1,168,192,201,947,969,1165,1404.7,1431,50,52.3,63,86,89
"152","Dendropanax monogynus",46,-27.315278,-26.40338175,-23.64945,-22.4434794877234,-22,-49.143611,-48.849675,-45.9059725,-42.64811675,-42.05,162,165.25,209.5,231,235,137,148,165,185,194,1203,1250,1800.5,2849,3118,26,32.75,41,62.25,67
"153","Dictyoloma vandellianum",306,-23.625556,-22.2836877377234,-14.72583,-8.35,-0.116667,-79.01666,-75.34708275,-43.963069,-39.46797525,-37.6,113,183.25,229.5,262,267,96,115.75,162,195,208,555,750.25,1311.5,2182.75,2989,9,22.25,57,89,94
"154","Dilodendron bipinnatum",184,-25,-22.4949443,-16.038472,-12.43860165,-8.710278,-72.48888,-64.319749,-50.0971,-44.02526695,-35.833611,185,210.15,244,260,268,114,146.15,176,198.85,223,877,1037.5,1354.5,1774,3330,20,40,76.5,88.85,99
"155","Diospyros apeibocarpos",2,-18.423944,-18.4229118,-18.413622,-18.4043322,-18.4033,-39.738889,-39.73703955,-39.7203945,-39.70374945,-39.7019,241,241,241,241,241,128,128.05,128.5,128.95,129,1356,1357.3,1369,1380.7,1382,33,33.1,34,34.9,35
"156","Diospyros hispida",342,-24.1703,-22.65348655,-15.8666685,-6.71305525,-3.5116,-68.7717,-59.519601,-48.1170015,-41.08625,-36.41667,176,196,235.5,266,273,87,141.1,172,198.95,216,613,965.25,1438,1902.2,2989,16,45,76,91,114
"157","Diploon cuspidatum",75,-25.4807848457141,-24.3812246713842,-15.166667,-3.61166210000001,7.0758,-76.92,-71.13344,-42.0297,-39.0203609,-35.8725,122,177.8,240,261,274,97,98.7,144,191.7,247,526,1061,1738,3066.7,3403,10,14,45,66,86
"158","Discocarpus pedicellatus",10,-16.558333,-16.22473315,-15.159189,-14.74990685,-14.416667,-40.115972,-39.8747846,-39.530289,-39.28370315,-39.083333,223,226.6,231,242.1,243,97,105.55,116,138.65,149,797,936.95,1156,1669.1,1994,18,20.7,25,38.75,50
"159","Duguetia microphylla",2,-22.539167,-22.539167,-22.539167,-22.539167,-22.539167,-43.421944,-43.42193015,-43.4218055,-43.42168085,-43.421667,186,186,186,186,186,166,166,166,166,166,1723,1723,1723,1723,1723,59,59,59,59,59
"160","Duguetia pohliana",3,-22.6546564621181,-22.6424130159063,-22.532222,-22.5032222,-22.5,-42.3918119950037,-42.3872418955033,-42.346111,-42.2596111,-42.25,231,231,231,231.9,232,143,143.1,144,148.5,149,1101,1101.4,1105,1150.9,1156,45,45.2,47,48.8,49
"161","Duguetia riedeliana",6,-20.710086,-17.8809145,-6.748353,-4.28548625,-4.285278,-41.221937,-40.66909175,-39.0056945,-36.551075,-36.4012,207,213.75,234,241,241,112,112,118,163.5,172,691,791,1274,1300.25,1309,58,58,74.5,86,86
"162","Duguetia sessilis",10,-22.92,-22.91850015,-22.25,-18.74352905,-18.419444,-43.2076685470805,-43.1179977008943,-42.34,-39.8717638,-39.708889,207,207.9,232.5,240.55,241,129,129.45,144.5,178.7,185,1023,1023,1207,1599.25,1723,35,35,48,65.25,72
"163","Ecclinusa ramiflora",184,-25.172222,-23.5441185937187,-11.381792,4.149161,10.695,-77.6,-76.95098,-53.709165,-39.0191669,-37.1944,169,184.15,245.5,269,274,77,94,131.5,193.85,208,612,1161.85,1890,3654,7438,10,16,48,72,89
"164","Endlicheria glomerata",41,-22.6546564621181,-22.454167,-19.396361,-14.56638,-8.308333,-67.563333,-48.687778,-42.25,-40.061111,-37.484444,179,201,234,246,255,125,141,169,191,199,1101,1119,1207,1657,2130,43,43,74,86,86
"165","Endlicheria paniculata",710,-30.276667,-27.61591675,-23.15833,-3.77608135,10.25,-79,-75.0183315,-48.940578,-40.75250015,-39.083333,134,166,202,255,274,93,120.45,178,210,238,949,1187.25,1523.5,2561.3,5156,8,17,44,81,96
"166","Enterolobium glaziovii",6,-22.576944,-22.557708,-21.6657,-14.27040775,-12.653056,-43.476389,-43.46604175,-41.6814,-39.32067575,-39.121944,200,200.25,231.5,243.25,244,113,120.25,155,169.5,170,1063,1072.5,1172.5,1764.25,1804,26,31,50.5,59,60
"167","Eriotheca candolleana",56,-24.354167,-22.8564,-17.2379165,-12.97374975,-11.145,-68.766667,-51.94666675,-46.9679165,-39.957375,-39.566667,183,189.75,219,251,258,125,135.5,165,188,202,694,997.75,1432.5,1717,2293,22,41.5,76,86.25,90
"168","Eriotheca macrophylla",130,-23.58333,-19.9105418,-14.2471327129951,0.308371999999999,4.60917,-75.03333,-72.8701615,-41.9652765,-36.32737985,-34.963611,174,200,243,268,279,96,98.9,116,161,192,613,869.75,1668.5,2931.75,3076,9,10,39,64.1,84
"169","Eriotheca pentaphylla",28,-23.976944,-23.5156513363675,-22.25,-12.3124999,-11.866667,-46.6304063522203,-46.0527986,-42.7140275,-38.9149999,-38.033333,174,175.05,221,244.3,245,103,111.9,164.5,191.5,196,771,895.85,1329.5,2426.3,2537,24,26.4,53.5,76.55,92
"170","Erythrina speciosa",77,-36.850361,-36.5134624,-22.965556,-13.336,21.31775,-157.858717,-56.815111,-47.0608,174.7667036,174.821056,152,153.6,205,244,255,101,115,174,193,196,928,1227.4,1479,2525,3395,10,17.2,44,78.2,84
"171","Erythrina verna",74,-23.55,-23.1390599,-19.030972,-9.3321645,-2.93778648539846,-72.67,-67.71372035,-46.6763835,-40.61608355,-40.443889,147,173.75,224.5,261,272,104,144,164,190.7,197,766,1117.9,1435,1938.05,2142,34,50.3,67,84,93
"172","Erythroxylum citrifolium",929,-23.318333,-20.7593764154272,-3.12,9.1870002,25.966667,-85.61666,-79.88066,-59.03,-35.8486244,98.483333,79,197.4,244,271,288,77,94,122,187.6,229,29,1116.8,1967,3644,5407,9,20,53,80,116
"173","Erythroxylum cuspidifolium",94,-29.447222,-28.7754446,-22.531561,-13.666667,-5.717222,-56.230833,-49.8174027,-43.0208665,-39.05177155,-37.43138,149,178.55,220,245,266,96,98.65,159.5,186.7,202,835,1033.45,1499,2484.35,2545,10,13.3,40,61.05,114
"174","Erythroxylum deciduum",461,-35.3869,-27.54,-20.625,-11.43333,-1.19862858937999,-78.21666,-56,-48.527222,-42.830411,-35.7167,143,168,208,254,271,92,146,180,216,322,576,985,1453,1845,2736,5,13,67,88,114
"175","Erythroxylum passerinum",230,-22.9232604657635,-21.3183193,-12.9707161398215,-6.21664925,-2.485278,-61.95,-41.939033,-38.997778,-34.9786209,-34.820556,184,220.45,246,258,270,85,91.45,120,167,188,534,871,1315.5,2266.6,2418,9,19,49,70,114
"176","Erythroxylum pulchrum",85,-24.6,-23.4205218,-20.375,-7.186111,-3.896111,-53.491917,-45.0840358,-41.554444,-35.7692226,48.805833,174,199.2,229,241.8,258,98,112,144,185,197,366,619,1261,2192.6,2525,15,24.4,48,87.2,114
"177","Eschweilera ovata",581,-23.2025,-19.671944,-11.813611,-1.121311,0,-74.14,-49.392766,-39.039167,-34.971014,-34.803333,189,233,246,270,277,86,94,118,147,217,576,1051,1590,2373,3293,9,16,52,83,106
"178","Esenbeckia grandiflora",699,-35.3869,-28.4400278,-19.690239,-6.1227798,10.87,-77.62,-57.101666,-46.616667,-36.3052497,-34.976944,159,173,217,253,274,87,100,160,207.1,322,576,800,1433,1937.8,3299,8,17,43,79.1,96
"179","Eugenia arenaria",18,-22.949167,-22.9340557,-22.359861,-13.09751375,-12.716667,-44.083333,-43.5693193,-41.840278,-39.69379165,-39.658611,189,202.6,226.5,233.2,240,110,110.85,121.5,173.4,187,567,792.25,1133,1527.5,1689,16,16,35.5,60.65,70
"180","Eugenia astringens",174,-27.685,-24.3332404234282,-15.685139,-6.79912585,-3.55,-49.7062215087586,-47.7669307,-39.189028,-35.1826115,-34.833889,169,202.65,242,256,277,93,97,124,167.4,221,648,889,1371.5,2339.6,2525,9,16,43,67.7,116
"181","Eugenia batingabranca",11,-23.619167,-23.507917,-23.016667,-18.9919445,-18.892222,-45.502778,-45.297778,-44.05,-40.230556,-39.908056,144,159,206,239.5,241,137,139,162,185,189,1142,1187,1513,2239,2509,41,43,51,69,76
"182","Eugenia brasiliensis",139,-33.866667,-27.1079855947426,-22.5088534048423,14.9965475,55.88,-157.824,-89.34819,-44.207222,145.362695,166.3725,84,163.2,206,242.1,253,92,105.8,170,199.8,385,682,1116.4,1542,2498.6,4170,9,14.6,45,87,104
"183","Eugenia candolleana",197,-27.099167,-22.87732,-11.744444,-6.7660556,-3.97,-68.333333,-48.231717,-39.08,-35.0053242,-34.820556,164,196.6,238,257.2,272,87,101.8,133,183,205,535,695.4,1255,1796,2379,10,24,53,74.2,83
"184","Eugenia copacabanensis",41,-25.8869914389797,-24.191667,-22.933889,-13.3,-5.8,-51,-48.5749506171655,-42.327778,-40.472222,-35.216667,157,176,215,234,258,108,112,152,182,204,818,840,1269,1957,1972,27,29,43,66,72
"185","Eugenia excelsa",164,-27.0608031135342,-25.44359755,-18.3895975,-3.0099171,4.55,-68.74138,-68.6552216,-41.9930555,-35.0529343,-34.863056,168,181,235.5,260,273,88,104.45,135,182,193,696,1088.15,1482.5,2239.75,3745,9,24.3,52,67,92
"186","Eugenia florida",1182,-30.180833,-23.19844445,-12.2366835,8.409167,17.555556,-88.315278,-79.59916665,-62.507635,-42.2149032,-34.820556,39,189,246,270.95,283,77,102,144,199,255,29,1101.2,1724.5,3298.9,7586,9,17,56,85,119
"187","Eugenia macrosperma",19,-22.966667,-21.4489169,-19.118611,-14.9997276831709,-13.4447768317091,-45.300556,-43.4700559,-39.937778,-39.5687223,-39.004722,188,209.6,241,243.1,244,109,116.2,142,157.6,190,794,944.3,1224,1545.6,1695,9,21.6,46,54.9999999999999,91
"188","Eugenia magnifica",1,-14.789167,-14.789167,-14.789167,-14.789167,-14.789167,-39.049167,-39.049167,-39.049167,-39.049167,-39.049167,246,246,246,246,246,102,102,102,102,102,1906,1906,1906,1906,1906,14,14,14,14,14
"189","Eugenia monosperma",40,-24.715,-24.58147255,-23.3661115,-19.1611389,-14.79,-47.8811,-47.61722255,-44.853339,-40.083542,-39.28,169,173.75,222,240.15,245,105,135.9,158,179,185,1099,1201,1860.5,2799.15,2821,22,34.8,42,59,72
"190","Eugenia neoglomerata",28,-26.100278,-25.1618571307173,-23.5933317972057,-6.67416805000001,3.6,-64.7,-51.6103355,-47.0364605,-42.3375,-40.530278,116,154.35,215.5,259.3,270,105,127.1,172,189.3,194,1101,1255.1,1617.5,2373.05,3443,29,32.4,46.5,72.65,79
"191","Eugenia pisiformis",152,-25.5241866803621,-23.463645,-20.0293055,-14.43761035,-12.46,-68.87638,-46.9241667,-40.728472,-39.38908295,-39.007222,149,188,229,242,247,97,115.65,151,182.45,197,817,908,1234,2344,2582,9,22.55,48,67,79
"192","Eugenia platysema",20,-25.905556,-24.955556,-23.5924985,-23.21331925,-23.139167,-48.9125,-48.0390282,-45.703889,-44.8,-44.8,144,145.9,186.5,224.2,228,150,161.4,175.5,182.1,184,1277,1368.2,1844,2321.75,2412,32,36.75,46,63,63
"193","Eugenia prasina",114,-27.3958080951506,-25.8752248536429,-23.25,-13.0942254,-7.470556,-58.808333,-48.97833355,-45.0817455,-39.89281195,-36.898222,149,168.65,212,250.05,263,100,131,168.5,188,204,601,1118.4,1606,2419,2849,23,29.3,49,80.05,99
"194","Eugenia psidiiflora",143,-35.3869,-27.416696,-24.13333,-18.7330003,-14.7,-64.9208,-58.108677,-55.18,-43.6670003,-39.039072,116,170.2,221,235.8,250,107,162.4,199,233.7,322,576,1151.7,1456,1869.6,2989,8,16.1,32,81.5,94
"195","Eugenia punicifolia",1926,-35.8156,-23,-13.275,5.875,22.5183,-84.0083,-67.40416,-44.9916665,-36.9633475,-34.814167,103,189,232,271,282,81,103.25,154,198,322,3,729,1400.5,2446.75,3649,9,30,65,90,116
"196","Eugenia rostrata",42,-29.480833,-23.92976345,-16.3624475,-12.43970865,-10.491944,-51.261111,-48.5253211430199,-40.446044,-39.0507991172703,-37.193056,159,195.65,231.5,246.9,247,97,102.05,132.5,168.7,173,894,898.65,1209,1885.9,2537,8,15.05,40,59.95,71
"197","Eugenia speciosa",97,-30.359368,-28.2032226,-23.25,-14.0828872,-5.55,-68.777167,-68.736664,-48.646944,-39.5471666,-35.216667,159,164,204,247.2,265,107,119.8,170,200.2,216,929,1125,1457,2503.4,2809,8,18.6,42,74.4,88
"198","Eugenia splendens",87,-21.811389,-16.9963334,-13,-11.3391389,11.302419,-74.1703,-44.3816668,-41.466667,-41.2130833,-38.316667,174,183,203,246.2,284,113,124.9,160,171,181,561,710,941,1138,2324,30,51.3,61,90.7,92
"199","Eugenia stigmatosa",50,-29.07,-28.7414301,-26.3619597265479,-21.50749985,-12.45,-51,-49.77687485,-48.5916665,-42.51249985,-41.283333,169,179.7,201.5,229.55,241,143,146.45,173.5,200,204,910,1191,1560.5,2297.15,2738,14,19.45,34.5,61.75,81
"200","Eugenia subundulata",8,-22.5309,-22.4762132776637,-21.115972,-19.92533315,-19.922222,-44.566667,-44.02127355,-41.2351905643587,-40.55088915,-40.530278,147,159.25,204,223.05,229,145,147.8,159,184.75,190,1130,1179.7,1310.5,1809.45,1856,42,45.15,52.5,70.9,73
"201","Eugenia sulcata",73,-29.68,-26.6314976,-20.4642,-7.1146668,-3.973889,-53.27,-48.9008601385079,-40.968889,-39.7135558,-34.863056,163,180.4,234,254.8,276,94,129,146,189.8,203,927,1062,1301,2112.4,2636,9,34.2,43,78.3999999999999,95
"202","Eugenia supraaxillaris",19,-25.228333,-24.3970831,-23.396667,-14.5554997000001,34.43,-119.7,-55.9434996,-46.604167,-41.8993056,-40.543056,156,156,192,231.1,232,143,143.9,170,192.8,209,470,1037.9,1439,2133.1,2863,31,36.4,49,64.7999999999999,99
"203","Eugenia umbelliflora",95,-28.615556,-27.6757023,-19.293278,-7.1120001,-6.373833,-49.548333,-48.7849577692539,-40.0722,-34.9701111,-34.820556,169,194.7,240,253.9,260,90,108.7,141,183.3,193,702,973.7,1442,2184.8,2525,9,18.1,42,64.3,67
"204","Eugenia umbrosa",50,-23.023333,-22.576583,-14.2122245,-7.7672223,-7.583333,-44.183611,-43.08237485,-40.179861,-34.9813458,-34.950278,149,162.05,220,249,256,92,95,143.5,190.15,199,716,999,1419.5,1795,1814,26,45.9,59,71,78
"205","Eugenia uniflora",2,-9.49,-9.488,-9.47,-9.452,-9.45,-55.9,-55.8625,-55.525,-55.1875,-55.15,248,248.35,251.5,254.65,255,201,201.4,205,208.6,209,2376,2377.85,2394.5,2411.15,2413,69,69.05,69.5,69.95,70
